date,open,high,low,close,volume
2023-03-30,172.9717,174.2364,169.161,171.8058,2358348
2023-03-31,174.7058,176.0394,174.5029,175.2615,1292285
2023-04-03,174.9719,176.7778,174.2879,176.0423,4355190
2023-04-04,177.1786,178.4536,176.7482,177.4435,4343406
2023-04-05,178.7252,180.1361,176.5367,179.0174,1289650
2023-04-06,175.2905,177.3271,174.5811,176.5929,1665482
2023-04-07,174.6139,176.2744,172.8446,174.5982,4223676
2023-04-10,172.3027,173.9875,170.9673,172.3764,1717993
2023-04-11,170.5596,172.0467,168.4576,169.6767,1671844
2023-04-12,170.4662,173.1889,168.9913,171.3383,3859972
2023-04-13,173.6411,173.9639,169.6637,171.9701,2307276
2023-04-14,174.3954,174.5358,170.5232,172.1687,4265630
2023-04-17,166.578,170.1244,164.661,166.9279,2881285
2023-04-18,172.58,172.9482,168.6542,171.1307,1437989
2023-04-19,169.7111,170.5985,166.3108,169.338,1189251
2023-04-20,171.1695,175.6564,169.8585,173.5938,3598828
2023-04-21,169.9175,171.9003,167.3651,170.6351,2514854
2023-04-24,168.9962,169.714,168.5606,169.0135,2509675
2023-04-25,166.6438,167.9978,161.196,164.6372,3560479
2023-04-26,167.4792,168.0646,162.546,165.3873,1745342
2023-04-27,163.4735,164.5212,161.7466,163.2487,4995479
2023-04-28,161.1854,161.9919,159.8115,161.1924,2841057
2023-05-01,158.9517,159.3904,157.8164,158.591,4370023
2023-05-02,160.8868,163.4466,158.377,160.1093,3998704
2023-05-03,160.8218,163.0292,158.8591,161.5144,3235079
2023-05-04,165.3658,165.9916,164.5589,165.0979,947711
2023-05-05,164.1648,164.7719,161.4295,163.7778,3814464
2023-05-08,164.7836,165.3366,163.7679,164.2412,820059
2023-05-09,160.9214,163.2354,160.5322,161.752,3818469
2023-05-10,159.6375,162.1053,159.2343,161.1352,4602800
2023-05-11,160.4107,161.9575,159.3094,160.1671,2896662
2023-05-12,161.4299,162.1124,160.1104,161.0945,4835325
2023-05-15,163.0256,163.8167,162.5174,163.1052,3323207
2023-05-16,164.861,166.7323,163.7055,165.0895,2878533
2023-05-17,165.4566,166.0111,160.7077,163.461,2894422
2023-05-18,167.4016,168.0467,163.1511,165.4644,1146266
2023-05-19,166.3889,168.6727,164.3171,165.4099,798957
2023-05-22,166.0192,167.6484,161.8651,164.7999,853512
2023-05-23,163.4041,164.4952,162.5038,163.4373,4528592
2023-05-24,162.7821,163.362,161.9007,162.3753,1201987
2023-05-25,164.0037,168.3165,162.3718,165.8391,3366331
2023-05-26,166.7466,168.1788,165.3283,166.4853,1771826
2023-05-29,167.0647,167.6451,166.0213,166.8679,2223812
2023-05-30,166.6756,168.6299,165.1289,166.3769,3577358
2023-05-31,173.0287,174.3579,168.8337,171.367,4423347
2023-06-01,173.2878,175.1457,172.61,174.1065,996101
2023-06-02,172.0697,173.3118,172.0535,172.641,2860902
2023-06-05,173.9619,174.3294,170.0438,172.1095,1116221
2023-06-06,171.7411,172.6197,171.2446,171.702,1406666
2023-06-07,171.8462,173.4774,171.2963,172.0372,3708647
2023-06-08,169.7324,172.2183,167.4736,170.6297,633887
2023-06-09,169.0701,173.4597,167.6118,171.5649,1658324
2023-06-12,174.6611,175.3432,172.7861,174.6156,3009287
2023-06-13,171.5123,172.2631,171.1801,171.919,1472252
2023-06-14,170.9049,170.9288,168.0524,169.6412,2233748
2023-06-15,167.9658,169.3544,167.4358,168.6942,3121908
2023-06-16,167.1893,171.3359,164.8378,167.8459,4556708
2023-06-19,172.4534,173.7841,170.9014,171.9541,854547
2023-06-20,172.7182,175.3393,172.7094,174.0684,2783929
2023-06-21,174.4765,179.0464,174.4575,176.0873,3330978
2023-06-22,174.9297,176.6254,174.4123,175.5647,2654620
2023-06-23,173.129,177.1601,172.7706,174.9975,586506
2023-06-26,174.1585,175.5429,169.7731,172.0098,3924452
2023-06-27,174.2545,174.529,172.3877,173.6657,1548620
2023-06-28,174.1112,175.9754,172.7982,174.727,944484
2023-06-29,176.7297,179.5983,173.6651,177.4798,2527239
2023-06-30,177.1292,178.5698,174.8498,177.0668,1359778
2023-07-03,175.3053,178.2199,174.9997,176.8011,3339238
2023-07-04,177.1475,177.7524,176.6115,177.1977,2927894
2023-07-05,180.498,180.6379,177.1938,179.1402,1417312
2023-07-06,174.7929,177.7535,174.0159,176.0427,4634588
2023-07-07,175.5919,178.3795,175.3361,177.64,4456387
2023-07-10,176.9028,178.4087,176.3156,177.6318,1915784
2023-07-11,175.6427,176.8995,174.1195,175.4246,4635614
2023-07-12,171.5698,172.047,168.4185,171.125,1966901
2023-07-13,169.9011,173.9719,167.6625,170.8791,2663257
2023-07-14,174.1218,176.8306,172.6962,173.9085,3045941
2023-07-17,176.8789,180.1086,175.1922,177.4742,1725851
2023-07-18,179.4989,180.2459,175.5501,178.2683,3203780
2023-07-19,182.3922,183.4838,181.4269,182.5518,997178
2023-07-20,181.708,184.0139,180.5652,182.4942,3222521
2023-07-21,184.1242,185.4925,183.8301,184.6308,4724124
2023-07-24,182.192,185.8385,181.6682,183.6705,1956810
2023-07-25,185.3769,185.518,180.0643,182.5763,1101081
2023-07-26,181.2521,182.1304,180.4203,181.1342,3104979
2023-07-27,174.8546,178.9172,174.5384,176.7457,1844103
2023-07-28,180.4901,180.6728,178.7214,179.5326,3844055
2023-07-31,179.8814,180.0702,175.957,178.1912,1980313
2023-08-01,175.7744,178.4427,174.9448,176.521,781655
2023-08-02,173.8195,175.3425,173.1157,174.074,1707609
2023-08-03,175.6558,175.7924,172.3345,173.6824,4222864
2023-08-04,174.3247,179.5141,174.2416,177.4325,509254
2023-08-07,182.1003,184.5834,180.9084,181.9834,4487118
2023-08-08,178.9856,182.0212,176.6946,178.428,1431953
2023-08-09,179.8259,181.3602,174.6781,177.7062,1728280
2023-08-10,175.1688,178.0093,173.5166,175.5492,3868293
2023-08-11,176.999,180.6025,175.1558,177.6791,4699578
2023-08-14,178.9136,179.2687,177.9565,178.3269,1424309
2023-08-15,177.9084,178.2886,175.7654,177.0053,4606139
2023-08-16,176.5216,179.1876,176.2474,177.1949,3938335
2023-08-17,175.7132,178.6673,175.2224,176.2179,620732
2023-08-18,180.7419,182.0775,178.1521,179.7006,2371507
2023-08-21,180.6768,182.6958,179.7512,180.9202,1639818
2023-08-22,183.9714,186.0023,179.8771,182.4167,864589
2023-08-23,175.7196,178.4099,175.1531,176.7066,4657031
2023-08-24,178.6127,179.409,175.3458,176.6004,4221406
2023-08-25,180.3978,182.9164,179.2048,181.107,4432930
2023-08-28,183.6945,186.4946,182.2829,184.0489,3358182
2023-08-29,179.8599,181.7219,179.4543,180.0503,3780345
2023-08-30,178.3939,180.6602,177.7864,179.4103,3254565
2023-08-31,177.5024,178.4718,176.058,176.8774,709312
2023-09-01,180.785,183.4384,177.0966,180.5829,1176000
2023-09-04,182.5007,183.2078,179.181,181.1493,4497159
2023-09-05,179.7281,180.2745,178.7967,179.5238,3305075
2023-09-06,178.4498,181.4651,176.195,179.6334,1957550
2023-09-07,176.1261,177.0649,172.2887,174.1348,4084472
2023-09-08,170.0268,175.8583,169.9285,171.9167,2877134
2023-09-11,172.6654,173.5855,170.5001,172.0263,4983679
2023-09-12,174.3742,176.7691,171.5265,173.8157,2739436
2023-09-13,168.635,171.4068,167.8491,169.8473,3518776
2023-09-14,169.0719,170.4189,166.7032,169.106,4922788
2023-09-15,173.0565,173.1116,168.9819,171.2016,2444802
2023-09-18,167.6026,168.7127,167.0139,168.2792,4676681
2023-09-19,169.1277,170.3616,166.9482,168.7764,4184937
2023-09-20,168.5993,172.0872,165.8658,168.9439,661330
2023-09-21,172.5856,174.4519,171.3801,172.49,726713
2023-09-22,170.7336,173.273,169.6078,172.0487,914884
2023-09-25,170.9841,173.8302,170.139,171.7291,2386788
2023-09-26,173.266,174.4563,172.8991,173.5347,4150030
2023-09-27,171.7031,172.2996,169.6574,170.8287,3794906
2023-09-28,170.2665,171.105,169.865,170.4106,3821212
2023-09-29,169.3734,170.2433,168.394,169.5151,2117487
2023-10-02,169.1211,169.8957,168.9109,169.2666,701007
2023-10-03,169.9268,173.5745,168.9426,171.0329,765126
2023-10-04,172.4858,173.762,170.6714,172.2085,1120455
2023-10-05,170.7915,172.825,167.9512,170.7024,999228
2023-10-06,171.4206,174.6191,168.1541,171.0169,4759095
2023-10-09,174.698,175.5888,172.6856,174.1379,1252352
2023-10-10,173.1966,174.2206,171.3995,172.4438,1938751
2023-10-11,171.9072,173.5622,171.4932,172.779,4240749
2023-10-12,171.0998,175.328,170.8514,172.4134,1435220
2023-10-13,172.1607,174.6779,171.2312,172.3176,3743747
2023-10-16,168.776,169.7294,168.0531,169.0123,2594068
2023-10-17,171.0078,172.7524,170.5487,171.9322,3937397
2023-10-18,170.8446,173.4159,168.448,170.3761,1854655
2023-10-19,171.363,173.9455,171.2646,172.5214,4591985
2023-10-20,170.3329,172.6054,168.2592,171.274,3790475
2023-10-23,169.7523,170.865,169.1491,170.0272,1861722
2023-10-24,173.8512,173.9952,170.4725,172.555,3496094
2023-10-25,176.636,177.049,173.6991,174.6602,3843839
2023-10-26,176.0017,176.0992,174.1062,175.1332,4938392
2023-10-27,177.0606,177.6167,175.9868,176.7755,2140605
2023-10-30,177.7983,177.8922,174.5434,176.1997,4897294
2023-10-31,174.7356,178.6406,173.8225,176.2172,4035587
2023-11-01,175.3071,178.0697,172.1618,174.8586,2468180
2023-11-02,177.1323,177.5531,175.9146,176.8013,3631523
2023-11-03,175.0247,176.1842,173.9444,175.3713,3042687
2023-11-06,178.1295,179.3042,177.8101,178.5605,4954092
2023-11-07,178.0294,179.4433,175.3591,177.9206,776095
2023-11-08,181.1225,181.2871,175.5688,178.0,3906816
2023-11-09,179.4202,182.4295,176.118,179.664,4249520
2023-11-10,179.2213,181.8013,178.3699,179.7514,526574
2023-11-13,177.3373,180.9183,177.1861,179.1458,2792924
2023-11-14,177.7076,180.3259,177.4032,179.1171,3649146
2023-11-15,182.7534,183.7921,179.1295,181.0848,4324147
2023-11-16,179.7092,180.2931,179.1587,179.6861,957391
2023-11-17,179.0656,180.5565,178.6725,179.45,1750592
2023-11-20,180.7367,181.0502,178.8093,179.508,2957430
2023-11-21,181.8999,184.7096,179.7272,181.4164,3392785
2023-11-22,183.0427,184.0822,178.9927,181.2354,1207947
2023-11-23,187.0416,188.2367,181.9039,185.2481,4208712
2023-11-24,185.1568,185.6292,183.9545,184.9375,2726275
2023-11-27,185.8434,185.9348,182.5991,184.4476,2306524
2023-11-28,184.7732,184.9633,183.1187,184.1063,4066814
2023-11-29,180.3795,184.8977,179.7315,181.2566,2807157
2023-11-30,178.8713,179.8403,178.3637,179.0514,1800997
2023-12-01,180.0313,180.3253,173.8979,177.9504,2461607
2023-12-04,180.7989,182.3165,177.9103,180.4285,1187086
2023-12-05,180.801,182.8226,179.1885,180.3929,4293788
2023-12-06,181.4794,182.3146,176.2575,179.3827,1915226
2023-12-07,183.1806,184.3306,181.1461,182.0789,2073921
2023-12-08,185.8522,188.5916,184.2394,185.5369,1281441
2023-12-11,188.3825,190.5579,187.5728,188.3908,2179601
2023-12-12,188.1088,188.9984,183.0239,186.5094,1326028
2023-12-13,187.3485,188.1255,183.0547,185.4413,708111
2023-12-14,191.9763,192.3812,187.4247,189.5596,3637513
2023-12-15,190.7186,191.0329,189.5744,190.1469,2195689
2023-12-18,186.4688,191.7595,185.2696,189.5752,3669456
2023-12-19,189.0349,192.6574,186.7337,191.2546,1503991
2023-12-20,193.4704,196.3709,192.0542,193.6192,2881135
2023-12-21,190.6153,196.0429,188.7293,192.3345,1443857
2023-12-22,193.5575,194.3139,190.6291,192.8802,1634996
2023-12-25,193.1089,196.0298,192.693,195.0757,4861378
2023-12-26,191.9396,193.3186,190.6707,192.4169,2883423
2023-12-27,193.0451,193.2147,191.9525,192.4839,526504
2023-12-28,190.6543,191.2871,188.2885,189.965,4768444
2023-12-29,186.6756,190.7169,185.2008,187.7736,4201181
2024-01-01,185.7764,187.8408,185.7003,186.5464,2226616
2024-01-02,187.9222,189.2562,186.9803,187.655,1582719
2024-01-03,187.623,190.223,183.8267,186.9686,2406041
2024-01-04,188.3365,189.4045,182.0517,185.5566,3980275
2024-01-05,186.3189,189.466,182.7945,185.7086,2724183
2024-01-08,182.6462,184.4921,181.9779,183.2067,1283103
2024-01-09,185.7957,187.6746,181.599,184.1887,1302851
2024-01-10,186.5509,187.8389,185.6862,186.7437,4967711
2024-01-11,187.2183,187.4605,186.0751,186.6037,1601211
2024-01-12,184.0671,187.3645,183.987,186.1877,3104976
2024-01-15,186.9516,189.0141,185.4641,187.0613,3609243
2024-01-16,181.8939,186.1383,178.7931,182.5994,1195784
2024-01-17,184.4497,185.3536,183.1622,183.8162,1227086
2024-01-18,190.6071,191.8559,189.9089,190.8255,1904477
2024-01-19,190.301,192.8111,188.6123,190.5829,3220299
2024-01-22,190.9076,191.5573,189.1067,190.3487,4305723
2024-01-23,191.3352,193.7894,190.828,192.0932,2236505
2024-01-24,195.5873,197.0131,195.1411,195.9628,1782641
2024-01-25,197.0674,199.5593,196.7832,198.3086,1878273
2024-01-26,192.3877,195.5516,191.2895,193.2833,3981170
2024-01-29,194.8277,195.9836,193.6465,194.6334,2973876
2024-01-30,198.8515,202.224,198.0648,200.7742,3288037
2024-01-31,200.4432,205.3738,200.0516,202.32,1515584
2024-02-01,200.9365,200.9498,197.2898,199.576,3388122
2024-02-02,201.089,203.1941,199.3301,200.2922,1893504
2024-02-05,198.6552,199.4903,194.5325,197.277,4486830
2024-02-06,201.7807,203.8467,195.938,200.2572,2860414
2024-02-07,197.3545,199.3355,196.9617,198.0129,1200488
2024-02-08,198.2726,201.7761,194.5928,198.229,3457817
2024-02-09,196.4686,197.2805,195.4018,196.2383,623281
2024-02-12,193.2358,195.9293,192.731,194.9946,4263584
2024-02-13,197.3211,200.0287,196.98,198.543,2329398
2024-02-14,197.7644,199.6496,197.0909,198.8294,4210963
2024-02-15,197.3691,198.598,196.9345,197.5392,4729539
2024-02-16,194.7793,195.8677,194.361,194.882,2739826
2024-02-19,190.4605,191.1479,190.2284,190.5918,1000188
2024-02-20,188.2843,190.4351,185.6891,187.7889,833982
2024-02-21,187.5225,188.8693,186.9606,188.079,1934276
2024-02-22,191.3275,192.519,187.3009,190.3424,1346276
2024-02-23,187.5047,191.6215,187.2771,189.1046,3711890
2024-02-26,193.2098,194.458,191.1602,192.741,502109
2024-02-27,191.3542,191.6152,190.4684,191.1268,3711951
2024-02-28,190.4746,192.9699,188.5364,190.6198,1335198
2024-02-29,187.8425,191.5451,186.1055,188.2039,1064170
2024-03-01,189.9988,192.2522,189.0188,190.4929,638314
2024-03-04,195.0772,196.0403,194.6076,195.3876,4131843
2024-03-05,189.4851,195.3538,188.7048,191.3384,3716306
2024-03-06,191.1327,193.1864,188.284,190.5833,4533844
2024-03-07,193.6054,195.0295,191.2473,193.5366,2957699
2024-03-08,189.3221,192.4395,187.3317,190.2433,3181404
2024-03-11,193.9064,194.1348,188.9598,191.5797,660789
2024-03-12,195.8827,196.1649,192.979,194.4473,596507
2024-03-13,193.879,195.7833,193.0712,194.6689,3279408
2024-03-14,197.2039,198.2911,194.2292,195.9978,2802272
2024-03-15,198.9448,201.2374,198.6431,200.2235,4163676
2024-03-18,206.4566,207.6132,202.8373,205.0011,2980765
2024-03-19,205.487,206.1167,203.7338,204.8897,628408
2024-03-20,202.3533,206.2551,200.1904,203.6256,3402760
2024-03-21,202.1793,205.3505,200.1777,201.4303,1071724
2024-03-22,204.0197,206.8902,199.9555,203.8464,4488994
2024-03-25,199.2199,202.3958,197.9835,200.5584,2620419
2024-03-26,200.2977,200.9124,199.4737,199.9915,2490946
2024-03-27,201.2651,201.4755,199.6036,200.2781,690379
2024-03-28,198.9827,201.7518,196.7639,199.1127,1874658
2024-03-29,199.5448,201.6524,199.004,199.8224,595747
2024-04-01,206.1613,206.9791,205.1286,206.1086,989307
2024-04-02,207.7525,209.9032,203.7078,205.8492,3120877
2024-04-03,204.8189,206.0335,203.4713,204.8174,2683777
2024-04-04,206.4086,207.9825,206.3706,207.3696,3031598
2024-04-05,208.5988,209.599,206.5747,208.0083,4131163
2024-04-08,210.2963,215.6731,210.0903,211.6746,4129931
2024-04-09,211.492,213.9588,209.7244,212.1357,4467773
2024-04-10,211.1279,212.1724,210.3887,211.5466,850547
2024-04-11,209.4482,210.2245,205.1701,207.108,837433
2024-04-12,204.8634,205.5965,200.2578,203.162,4537372
2024-04-15,198.9941,199.3265,197.8488,198.7753,4417027
2024-04-16,200.7542,201.6768,196.5586,199.7222,583846
2024-04-17,195.2087,198.0918,194.4012,196.5232,634672
2024-04-18,199.5114,200.784,196.2985,199.5465,1856124
2024-04-19,200.1362,200.4798,199.1094,199.6589,2970819
2024-04-22,200.3876,201.587,196.1826,199.1145,719019
2024-04-23,198.4431,199.1057,195.8767,197.1478,2517614
2024-04-24,198.1554,199.3904,197.9145,198.6652,1599176
2024-04-25,196.7159,197.8657,196.3184,196.7958,4642671
2024-04-26,196.0431,196.7649,193.4281,194.5214,4168263
2024-04-29,197.0051,198.3302,196.7762,197.3547,2856588
2024-04-30,196.9556,202.085,196.2298,198.2359,1063125
2024-05-01,200.4576,200.5812,195.2043,197.7174,1689422
2024-05-02,199.6427,199.6763,198.6341,199.285,1408458
2024-05-03,198.5368,200.7285,197.4241,199.3462,4364717
2024-05-06,196.7363,202.4297,196.687,200.3046,3251155
2024-05-07,198.4036,199.3699,197.7641,198.3905,2048887
2024-05-08,202.1721,206.2066,202.0649,203.4219,597481
2024-05-09,200.3058,204.0617,199.6769,202.0523,4238587
2024-05-10,203.9658,207.5956,202.9173,205.9017,3210895
2024-05-13,207.5221,208.345,203.2267,205.4766,1583454
2024-05-14,206.1619,210.6454,203.4685,207.5179,4524690
2024-05-15,207.5327,211.0824,207.5033,209.3962,3901534
2024-05-16,213.1213,214.4775,210.7426,212.3403,813002
2024-05-17,209.1906,211.8558,208.9881,210.2512,534073
2024-05-20,214.5606,215.0864,210.1209,213.0252,526571
2024-05-21,216.5969,219.5394,215.6403,217.8415,1716653
2024-05-22,216.9181,219.1502,216.222,217.2097,2326779
2024-05-23,216.6509,218.3422,215.5372,217.3437,4681662
2024-05-24,214.217,220.7579,213.4296,216.026,4320771
2024-05-27,211.3664,218.6628,211.1935,215.1728,4990325
2024-05-28,221.3206,221.5936,218.4052,219.6814,4708369
2024-05-29,218.3405,218.7475,215.7631,217.0934,519801
2024-05-30,216.0864,216.315,213.583,214.6958,4105261
2024-05-31,219.0837,219.4184,218.3834,218.9302,4655240
2024-06-03,217.5833,221.8419,217.5272,220.6213,3421994
2024-06-04,227.6788,227.7321,225.7458,226.3522,4833052
2024-06-05,226.2435,227.6109,222.9156,225.177,2419503
2024-06-06,225.634,227.4246,224.3625,225.5636,4047573
2024-06-07,224.0958,224.6325,222.6264,223.8271,4050384
2024-06-10,223.6218,226.8503,219.3929,224.2572,1521229
2024-06-11,219.8467,220.8302,217.8347,219.5773,3905115
2024-06-12,222.9488,223.6495,219.6657,221.4338,2638555
2024-06-13,222.9367,223.0275,221.6047,222.3395,1326309
2024-06-14,223.0681,223.894,219.8324,222.2305,983233
2024-06-17,222.4293,222.8776,218.5718,221.2361,3721004
2024-06-18,218.2053,220.7188,214.9072,218.9172,4156992
2024-06-19,219.8391,223.7955,217.8152,220.8814,4066601
2024-06-20,220.3162,222.7378,215.4064,217.8426,4865265
2024-06-21,219.5651,222.3795,216.0375,219.2288,4553941
2024-06-24,220.7222,228.1419,220.2803,224.7996,1333400
2024-06-25,228.5043,231.3855,224.5921,228.8886,3783282
2024-06-26,224.819,228.014,222.5299,224.8366,1496071
2024-06-27,223.7669,227.28,221.7074,223.4378,3795764
2024-06-28,226.1131,228.2044,220.6146,224.6156,2441043
2024-07-01,224.8515,225.0024,223.6886,224.4711,4557273
2024-07-02,219.9972,222.3962,219.4082,220.7772,1059743
2024-07-03,222.4453,222.8095,221.0334,221.8448,1374234
2024-07-04,220.0949,223.5528,219.3887,221.8625,3292345
2024-07-05,226.7865,227.6496,225.6118,227.0635,2975157
2024-07-08,227.2066,227.5596,225.2341,226.4198,4368967
2024-07-09,230.0253,230.1848,228.4912,229.6616,4520747
2024-07-10,225.602,227.0883,224.939,226.2412,1678053
2024-07-11,224.2071,224.6242,222.3214,223.5121,3342418
2024-07-12,226.8878,227.1753,224.8033,225.5013,3910322
2024-07-15,227.6691,230.1822,227.1443,228.4987,4691043
2024-07-16,225.925,227.4203,224.99,225.9337,2096068
2024-07-17,228.7109,230.8297,221.3599,226.0442,726927
2024-07-18,218.0715,226.9825,217.9384,222.372,2080436
2024-07-19,222.18,223.2626,220.3696,221.9334,1462805
2024-07-22,223.298,226.0417,221.3545,224.2183,714440
2024-07-23,223.3077,225.442,221.0185,223.0957,1496052
2024-07-24,222.1173,224.7792,220.2026,222.4745,1371339
2024-07-25,218.3539,220.7627,217.7689,219.5225,853387
2024-07-26,216.5245,220.2885,214.5115,217.8647,3959676
2024-07-29,225.1721,226.1238,219.2745,222.5544,3302261
2024-07-30,223.4692,224.9412,221.1574,222.7938,1192621
2024-07-31,220.2656,221.8886,218.7837,220.1742,2306539
2024-08-01,220.4345,221.3495,218.2367,219.388,4270597
2024-08-02,212.4163,218.851,210.9679,215.2656,1591106
2024-08-05,209.5467,215.2111,209.0308,212.7043,1563154
2024-08-06,216.3266,217.5223,214.8734,216.2482,3774807
2024-08-07,211.6945,218.2458,211.6183,215.922,2291237
2024-08-08,219.387,225.5976,218.3063,220.9212,3542769
2024-08-09,221.2276,222.1142,218.9807,220.7127,1369133
2024-08-12,221.7219,221.9741,219.4104,220.6615,676472
2024-08-13,221.4848,225.5044,219.8805,222.4096,2917520
2024-08-14,215.3552,218.0289,213.6982,215.4329,2477763
2024-08-15,216.8286,217.9604,214.4121,216.0066,4306239
2024-08-16,218.443,219.6055,213.6473,215.9228,3741000
2024-08-19,219.3831,222.5641,218.2642,219.8518,2018530
2024-08-20,223.1064,223.3415,221.9893,222.4561,965164
2024-08-21,221.9412,222.1472,214.607,219.4941,2939295
2024-08-22,221.5919,223.9893,221.3607,222.8349,4077280
2024-08-23,220.4034,224.7394,219.1495,222.179,1857950
2024-08-26,220.5949,221.9995,216.8706,219.8246,3272228
2024-08-27,219.7421,221.3619,219.6804,220.3892,647746
2024-08-28,218.6107,221.4459,217.486,219.8976,3731586
2024-08-29,226.5236,227.4196,221.6566,224.0397,4264953
2024-08-30,224.9935,226.2676,222.2652,225.0024,1626805
2024-09-02,225.9466,227.4855,223.2023,225.6035,3513127
2024-09-03,228.91,232.0211,224.0028,228.1006,3864651
2024-09-04,230.7564,234.7636,226.7185,231.1579,1574195
2024-09-05,234.3933,234.9517,232.5577,233.3885,1281633
2024-09-06,239.0174,239.6818,234.7498,237.4454,2227562
2024-09-09,241.2586,242.361,236.9693,239.234,4371536
2024-09-10,238.9375,242.6385,235.4842,239.7637,2156902
2024-09-11,244.4706,245.4426,241.0536,243.4043,1426984
2024-09-12,244.7549,245.7271,241.7532,243.1876,1787316
2024-09-13,241.9092,245.5866,238.8295,243.3333,1707019
2024-09-16,248.2507,251.2214,246.7602,248.4623,2896080
2024-09-17,253.0135,255.9322,250.9842,253.3962,3518845
2024-09-18,252.8022,255.5926,250.0865,253.422,1736364
2024-09-19,250.475,254.6407,249.7574,252.0969,2000966
2024-09-20,255.2254,259.3276,254.0786,256.6136,2697858
2024-09-23,256.4578,260.8834,255.956,259.1421,1890723
2024-09-24,255.5614,263.4522,254.9465,260.1773,2539288
2024-09-25,260.5851,263.9261,256.2257,259.2262,781471
2024-09-26,261.6474,262.9984,258.5238,260.3121,2211990
2024-09-27,260.1055,262.3143,256.5976,260.2964,4190473
2024-09-30,260.6771,262.2786,256.4143,258.2812,2471582
2024-10-01,258.5547,259.8629,257.6587,258.7332,2567130
2024-10-02,260.6202,262.1953,254.3532,259.6105,3210588
2024-10-03,260.1905,261.6919,255.7415,258.4953,2268728
2024-10-04,262.0205,263.1069,259.3478,261.3665,2397197
2024-10-07,268.3552,270.2563,262.1319,265.4933,1604914
2024-10-08,267.5926,272.1449,266.2217,268.6551,3910724
2024-10-09,267.6998,268.6768,266.4076,267.8195,2998508
2024-10-10,271.2437,271.9474,268.8207,270.3137,574687
2024-10-11,266.1403,273.4433,265.3391,270.6209,3018114
2024-10-14,264.3092,272.2048,261.7182,266.6908,2121274
2024-10-15,267.8207,270.0665,265.6557,268.9062,510587
2024-10-16,269.1917,270.1817,268.4917,269.432,2784796
2024-10-17,279.3372,279.6442,276.0626,278.0049,885212
2024-10-18,284.0571,285.7721,278.8945,282.9658,1367486
2024-10-21,284.2283,288.2025,284.0591,285.448,3258158
2024-10-22,286.9403,290.2283,284.079,286.36,2814159
2024-10-23,288.1992,289.076,285.3832,286.9806,1777871
2024-10-24,284.8047,286.3333,281.715,283.6015,4403676
2024-10-25,278.2412,282.6791,273.0805,277.8003,4927142
2024-10-28,271.3981,278.54,270.733,274.9617,921537
2024-10-29,275.7115,275.856,274.1535,274.8592,1618614
2024-10-30,268.5568,271.4848,266.4789,268.0551,520073
2024-10-31,265.1261,268.8659,264.4912,266.3632,1184219
2024-11-01,262.4716,269.2242,261.8492,265.626,2139779
2024-11-04,265.7724,266.3676,263.6021,264.9932,700873
2024-11-05,262.9751,263.9243,261.4733,262.9499,4629952
2024-11-06,260.6237,265.4833,258.9889,261.9269,3589339
2024-11-07,266.6397,268.3024,264.7418,267.4552,872885
2024-11-08,273.6527,274.0117,267.3054,269.6427,1807782
2024-11-11,268.6724,270.8023,266.6004,267.8894,3715020
2024-11-12,267.5731,270.1912,265.8948,267.7233,1732853
2024-11-13,264.8857,269.2624,262.9391,267.6859,2640203
2024-11-14,263.4345,267.3549,262.5606,265.2834,996957
2024-11-15,263.5375,263.7955,260.9175,262.8988,4386210
2024-11-18,262.3739,269.3259,260.9328,266.1595,736125
2024-11-19,263.4356,266.8681,263.2372,264.875,932980
2024-11-20,258.0217,265.8469,256.7188,261.4706,1536622
2024-11-21,259.9318,262.7927,259.2931,261.3875,2144125
2024-11-22,262.9971,267.566,259.6226,261.8103,2284781
2024-11-25,257.8161,258.4322,251.6148,255.7365,3612127
2024-11-26,255.0396,256.736,254.7752,255.6627,3479280
2024-11-27,255.8394,261.5843,254.8558,258.3912,518069
2024-11-28,259.6542,262.1641,257.7034,259.8461,955386
2024-11-29,269.6328,270.1567,264.7117,266.9461,1929507
2024-12-02,273.4043,273.8014,268.353,271.0383,2147745
2024-12-03,280.6252,281.1069,271.3088,275.8473,3976187
2024-12-04,284.0433,289.5224,283.2471,285.3306,4965858
2024-12-05,291.3618,294.1044,284.7905,287.9959,1630613
2024-12-06,290.6466,294.9231,282.7956,288.6178,3565052
2024-12-09,286.1367,294.1799,285.8839,292.0684,1735878
2024-12-10,291.1817,293.842,285.7239,290.173,4996373
2024-12-11,293.2771,295.133,289.0083,290.6063,3302552
2024-12-12,287.8588,290.3815,283.0341,288.4139,857336
2024-12-13,287.6444,293.2642,286.0988,289.8526,920867
2024-12-16,287.3903,289.0772,286.5506,287.6515,2321936
2024-12-17,285.5151,287.4103,283.1633,285.3471,2497440
2024-12-18,286.2611,287.9989,285.9818,286.8238,1536031
2024-12-19,285.2657,292.2648,283.9449,286.4075,862119
2024-12-20,280.0005,281.6551,276.1626,279.9148,4737030
2024-12-23,273.4301,276.8715,272.7466,275.1231,3590940
2024-12-24,269.8672,273.537,269.8049,271.4157,4573790
2024-12-25,267.0303,272.1731,265.8622,268.6087,1790588
2024-12-26,268.0293,272.2842,267.6817,270.0019,3060570
2024-12-27,269.0262,273.7296,267.1773,270.7663,3362312
2024-12-30,274.8922,276.0576,271.1953,274.3047,1882080
